,volume,vwap,open,close,high,low,time,n,inliquidity
1947,129.93744572999992,1855.8522,1858.25,1854.72,1858.25,1853.46,2021-07-19 08:23:00,181,-1.0495230690670831
1948,28.15360866,1932.0881,1933.37,1931.26,1934.9,1930.94,2021-07-16 01:44:00,104,-1.0493832809271157
1949,54.45205511999999,1879.8338,1881.4,1879.88,1881.4,1879.14,2021-07-19 05:02:00,77,-1.0492324726405604
1950,283.01107318000015,1821.2691,1823.61,1819.42,1827.1,1817.29,2021-06-27 05:46:00,219,-1.0491508651149868
1951,250.1259642900002,2120.1704,2122.81,2118.0,2122.81,2118.0,2021-07-01 08:24:00,216,-1.0490113820133815
1952,324.27803994999977,1817.0073,1819.95,1815.37,1821.0,1813.45722788,2021-06-25 12:53:00,240,-1.0485636052272853
1953,40.441996059999994,1952.609,1952.83,1951.11,1954.2,1951.06,2021-07-15 23:42:00,84,-1.04853932376043
1954,32.21929637,2109.8974,2110.47,2109.01,2111.64,2108.6,2021-07-11 05:14:00,66,-1.0481652011734723
1955,100.06513503999999,2149.7594,2151.41,2147.69,2151.56,2147.01,2021-07-11 12:56:00,165,-1.0479385400947905
1956,370.04850096999996,1766.5761,1768.8,1765.39,1768.8,1765.1,2021-07-20 03:14:00,184,-1.0477503785420275
1957,109.53276001000003,1945.2939,1947.05,1943.99,1947.05,1943.75,2021-07-14 07:21:00,150,-1.0477388870342126
1958,959.9531655400012,2120.8974,2124.6,2118.37,2124.91,2117.62,2021-07-01 05:16:00,280,-1.0472559540619444
1959,720.3554559199998,2168.5728,2173.17,2167.8,2174.68,2167.4,2021-07-08 05:25:00,236,-1.0470527979005384
1960,46.27094441,2138.2816,2139.41,2137.73,2139.41,2136.2,2021-07-11 11:47:00,75,-1.0470176357031995
1961,66.21849687999999,1789.1164,1789.92,1786.96,1792.1,1785.82,2021-06-26 15:23:00,158,-1.046648856663432
1962,101.01483122,2149.7554,2151.63,2148.59,2152.72,2146.0,2021-07-09 01:08:00,135,-1.0465795010535384
1963,85.54999602999995,2361.0963,2363.0,2358.87,2363.0,2358.86,2021-07-07 17:00:00,167,-1.0465738011915506
1964,55.089921309999994,1971.4497,1973.87,1970.73,1974.2,1970.36,2021-06-28 01:51:00,152,-1.0465681497181307
1965,106.12020178999998,2002.3306,2004.46,2001.0,2004.46,1999.99,2021-07-14 11:38:00,165,-1.0461519296816693
1966,98.49275855000002,1901.799,1902.69,1900.68,1903.03,1900.29,2021-07-14 04:30:00,101,-1.0459397011078952
1967,549.3436378700001,2143.3377,2148.2,2141.1,2148.2,2141.0,2021-07-08 07:27:00,316,-1.0459153910427084
1968,67.84540347999999,2167.9907,2171.41,2166.55,2171.41,2166.23,2021-06-29 21:02:00,214,-1.0458771201122887
1969,80.22953538999997,1977.0128,1978.43,1975.12,1979.05722077,1975.12,2021-07-17 21:56:00,160,-1.0456523607103148
1970,155.80683807000008,2098.3792,2100.8,2097.0,2101.78,2096.9,2021-07-12 09:40:00,173,-1.045569207876818
1971,24.40924905,2313.3975,2315.19,2313.52,2315.4,2311.9,2021-07-04 09:09:00,69,-1.0453957796433853
1972,99.06246909,2126.7151,2127.68,2124.5,2127.72,2123.6,2021-07-09 15:32:00,143,-1.0451647915927722
